Bus_name,Bus_type,Start_time,End_time,Total_duration,Price,Seats_Available,Ratings,Route_link,Route_name
Kadamba Transport Corporation Limited (KTCL) - 159022,A/C Seater (2+3),08:00,09:10,01h 10m,200.0,42 Seats available,3.5,https://www.redbus.in/bus-tickets/mopa-airport-to-calangute-goa,Mopa Airport to Calangute (goa)
Kadamba Transport Corporation Limited (KTCL) - 159023,A/C Seater (2+3),10:15,11:25,01h 10m,200.0,38 Seats available,4.7,https://www.redbus.in/bus-tickets/mopa-airport-to-calangute-goa,Mopa Airport to Calangute (goa)
Kadamba Transport Corporation Limited (KTCL) - 158988,A/C Seater (2+3),11:30,12:55,01h 25m,200.0,47 Seats available,3.4,https://www.redbus.in/bus-tickets/mopa-airport-to-calangute-goa,Mopa Airport to Calangute (goa)
Kadamba Transport Corporation Limited (KTCL) - 159021,A/C Seater (2+3),12:00,13:10,01h 10m,200.0,48 Seats available,4.3,https://www.redbus.in/bus-tickets/mopa-airport-to-calangute-goa,Mopa Airport to Calangute (goa)
Kadamba Transport Corporation Limited (KTCL) - 160438,A/C Seater (2+3),13:30,14:40,01h 10m,200.0,47 Seats available,4.2,https://www.redbus.in/bus-tickets/mopa-airport-to-calangute-goa,Mopa Airport to Calangute (goa)
Kadamba Transport Corporation Limited (KTCL) - 160437,A/C Seater (2+3),17:30,18:40,01h 10m,200.0,47 Seats available,4.3,https://www.redbus.in/bus-tickets/mopa-airport-to-calangute-goa,Mopa Airport to Calangute (goa)
Kadamba Transport Corporation Limited (KTCL) - 60996,Non AC Seater 2+2,19:00,04:30,09h 30m,505.0,30 Seats available,2.6,https://www.redbus.in/bus-tickets/goa-to-miraj,Goa to Miraj
Vaibhav Travels,A/C Sleeper (2+1),20:00,05:42,09h 42m,699.0,33 Seats available,3.4,https://www.redbus.in/bus-tickets/goa-to-miraj,Goa to Miraj
Humsafar Travels,A/C Sleeper (2+1),19:00,02:05,07h 05m,1150.0,22 Seats available,2.6,https://www.redbus.in/bus-tickets/goa-to-miraj,Goa to Miraj
SR Tours & Travels,A/C Sleeper (2+1),18:00,02:00,08h 00m,630.0,23 Seats available,0.0,https://www.redbus.in/bus-tickets/goa-to-miraj,Goa to Miraj
Kadamba Transport Corporation Limited (KTCL) - 99708,AC Seater (2+2),07:30,09:10,01h 40m,200.0,41 Seats available,4.3,https://www.redbus.in/bus-tickets/goa-airport-to-calangute-goa,Goa Airport to Calangute (goa)
Kadamba Transport Corporation Limited (KTCL) - 151354,Volvo AC Seater 2+2,08:00,09:30,01h 30m,200.0,39 Seats available,3.9,https://www.redbus.in/bus-tickets/goa-airport-to-calangute-goa,Goa Airport to Calangute (goa)
Kadamba Transport Corporation Limited (KTCL) - 99707,AC Seater (2+2),13:45,15:30,01h 45m,200.0,38 Seats available,3.5,https://www.redbus.in/bus-tickets/goa-airport-to-calangute-goa,Goa Airport to Calangute (goa)
Kadamba Transport Corporation Limited (KTCL) - 99710,AC Seater (2+2),16:00,17:30,01h 30m,200.0,42 Seats available,4.4,https://www.redbus.in/bus-tickets/goa-airport-to-calangute-goa,Goa Airport to Calangute (goa)
Sea Bird Tourist,NON A/C Sleeper (2+1),23:45,08:00,08h 15m,700.0,29 Seats available,4.7,https://www.redbus.in/bus-tickets/shimoga-to-goa,Shivamogga to Goa
Kadamba Transport Corporation Limited (KTCL) - 158962,A/C Seater (2+3),05:15,07:15,02h 00m,400.0,47 Seats available,3.6,https://www.redbus.in/bus-tickets/goa-to-mopa-airport,Goa to Mopa Airport
Kadamba Transport Corporation Limited (KTCL) - 158962,A/C Seater (2+3),06:45,07:15,00h 30m,150.0,47 Seats available,3.7,https://www.redbus.in/bus-tickets/goa-to-mopa-airport,Goa to Mopa Airport
Kadamba Transport Corporation Limited (KTCL) - 159017,A/C Seater (2+3),06:45,07:15,00h 30m,150.0,47 Seats available,3.7,https://www.redbus.in/bus-tickets/goa-to-mopa-airport,Goa to Mopa Airport
Kadamba Transport Corporation Limited (KTCL) - 159018,A/C Seater (2+3),07:45,08:15,00h 30m,150.0,45 Seats available,3.7,https://www.redbus.in/bus-tickets/goa-to-mopa-airport,Goa to Mopa Airport
Kadamba Transport Corporation Limited (KTCL) - 158965,A/C Seater (2+3),08:30,10:30,02h 00m,400.0,47 Seats available,2.7,https://www.redbus.in/bus-tickets/goa-to-mopa-airport,Goa to Mopa Airport
Kadamba Transport Corporation Limited (KTCL) - 158968,A/C Seater (2+3),08:45,09:15,00h 30m,150.0,47 Seats available,5.0,https://www.redbus.in/bus-tickets/goa-to-mopa-airport,Goa to Mopa Airport
Kadamba Transport Corporation Limited (KTCL) - 158965,A/C Seater (2+3),09:25,10:30,01h 05m,200.0,47 Seats available,4.4,https://www.redbus.in/bus-tickets/goa-to-mopa-airport,Goa to Mopa Airport
Kadamba Transport Corporation Limited (KTCL) - 159647,A/C Seater (2+3),10:30,11:30,01h 00m,200.0,47 Seats available,4.9,https://www.redbus.in/bus-tickets/goa-to-mopa-airport,Goa to Mopa Airport
Kadamba Transport Corporation Limited (KTCL) - 159019,A/C Seater (2+3),10:44,11:15,00h 31m,150.0,47 Seats available,3.7,https://www.redbus.in/bus-tickets/goa-to-mopa-airport,Goa to Mopa Airport
Kadamba Transport Corporation Limited (KTCL) - 159065,A/C Seater (2+3),12:30,13:00,00h 30m,150.0,47 Seats available,3.0,https://www.redbus.in/bus-tickets/goa-to-mopa-airport,Goa to Mopa Airport
Atmaram Gobus,VE A/C Sleeper (2+1),22:30,06:10,07h 40m,950.0,22 Seats available,4.8,https://www.redbus.in/bus-tickets/goa-to-satara,Goa to Satara
Ashray Travels,Volvo Multi-Axle A/C Sleeper (2+1),21:00,06:30,09h 30m,820.0,19 Seats available,4.3,https://www.redbus.in/bus-tickets/goa-to-satara,Goa to Satara
Ashray Travels,Bharat Benz A/C Sleeper (2+1),22:30,08:00,09h 30m,849.0,20 Seats available,4.3,https://www.redbus.in/bus-tickets/goa-to-satara,Goa to Satara
Anand Travels,NON A/C Sleeper (2+1),18:00,03:30,09h 30m,594.0,17 Seats available,3.8,https://www.redbus.in/bus-tickets/goa-to-satara,Goa to Satara
Atmaram Gobus,NON A/C Sleeper (2+1),20:01,05:41,09h 40m,600.0,16 Seats available,4.4,https://www.redbus.in/bus-tickets/goa-to-satara,Goa to Satara
Laxmi Queen Prime,A/C Sleeper (2+1),19:30,05:00,09h 30m,899.0,26 Seats available,4.4,https://www.redbus.in/bus-tickets/goa-to-satara,Goa to Satara
Amrutyog Travels,A/C Sleeper (2+1),19:00,05:00,10h 00m,699.0,31 Seats available,4.4,https://www.redbus.in/bus-tickets/goa-to-satara,Goa to Satara
Zingbus Plus,VE A/C Sleeper (2+1),20:25,05:10,08h 45m,827.0,22 Seats available,4.8,https://www.redbus.in/bus-tickets/goa-to-satara,Goa to Satara
Atmaram Travels(KVT Narmada Red),Bharat Benz A/C Sleeper (2+1),21:16,06:01,08h 45m,750.0,9 Seats available,3.4,https://www.redbus.in/bus-tickets/goa-to-satara,Goa to Satara
Atmaram Travels(M.Dev),A/C Sleeper (2+1),22:00,06:50,08h 50m,800.0,25 Seats available,3.8,https://www.redbus.in/bus-tickets/goa-to-satara,Goa to Satara
Laxmi-Princess Nova,Non A/C Seater / Sleeper (2+1),19:00,04:00,09h 00m,599.0,45 Seats available,3.7,https://www.redbus.in/bus-tickets/goa-to-satara,Goa to Satara
Zingbus Plus,VE A/C Sleeper (2+1),19:40,04:10,08h 30m,791.0,28 Seats available,4.3,https://www.redbus.in/bus-tickets/goa-to-satara,Goa to Satara
Giroba Travels (ST.Christopher),Non AC Seater (2+2),18:00,04:00,10h 00m,450.0,33 Seats available,0.0,https://www.redbus.in/bus-tickets/goa-to-satara,Goa to Satara
IntrCity SmartBus,AC Sleeper (2+1),17:00,02:00,09h 00m,2018.0,30 Seats available,4.4,https://www.redbus.in/bus-tickets/goa-to-satara,Goa to Satara
IntrCity SmartBus,AC Sleeper (2+1),18:30,02:35,08h 05m,1285.0,13 Seats available,4.4,https://www.redbus.in/bus-tickets/goa-to-satara,Goa to Satara
Kadamba Transport Corporation Limited (KTCL) - 159022,A/C Seater (2+3),08:00,08:25,00h 25m,150.0,42 Seats available,3.7,https://www.redbus.in/bus-tickets/mopa-airport-to-goa,Mopa Airport to Goa
Kadamba Transport Corporation Limited (KTCL) - 159654,A/C Seater (2+3),08:15,08:45,00h 30m,150.0,42 Seats available,3.7,https://www.redbus.in/bus-tickets/mopa-airport-to-goa,Mopa Airport to Goa
Kadamba Transport Corporation Limited (KTCL) - 159023,A/C Seater (2+3),10:15,10:45,00h 30m,150.0,39 Seats available,3.7,https://www.redbus.in/bus-tickets/mopa-airport-to-goa,Mopa Airport to Goa
Kadamba Transport Corporation Limited (KTCL) - 159664,A/C Seater (2+3),10:30,11:00,00h 30m,150.0,47 Seats available,3.7,https://www.redbus.in/bus-tickets/mopa-airport-to-goa,Mopa Airport to Goa
Kadamba Transport Corporation Limited (KTCL) - 159664,A/C Seater (2+3),10:30,12:30,02h 00m,400.0,47 Seats available,4.9,https://www.redbus.in/bus-tickets/mopa-airport-to-goa,Mopa Airport to Goa
Kadamba Transport Corporation Limited (KTCL) - 159657,A/C Seater (2+3),11:15,11:45,00h 30m,150.0,47 Seats available,3.7,https://www.redbus.in/bus-tickets/mopa-airport-to-goa,Mopa Airport to Goa
Kadamba Transport Corporation Limited (KTCL) - 158988,A/C Seater (2+3),11:30,12:00,00h 30m,150.0,47 Seats available,3.7,https://www.redbus.in/bus-tickets/mopa-airport-to-goa,Mopa Airport to Goa
Kadamba Transport Corporation Limited (KTCL) - 159021,A/C Seater (2+3),12:00,12:30,00h 30m,200.0,48 Seats available,3.7,https://www.redbus.in/bus-tickets/mopa-airport-to-goa,Mopa Airport to Goa
Kadamba Transport Corporation Limited (KTCL) - 158996,A/C Seater (2+3),12:30,14:30,02h 00m,400.0,47 Seats available,4.9,https://www.redbus.in/bus-tickets/mopa-airport-to-goa,Mopa Airport to Goa
Kadamba Transport Corporation Limited (KTCL) - 158996,A/C Seater (2+3),12:30,13:25,00h 55m,200.0,47 Seats available,3.7,https://www.redbus.in/bus-tickets/mopa-airport-to-goa,Mopa Airport to Goa
PSR Travels Goa,A/C Sleeper (2+1),18:00,09:00,15h 00m,1199.0,22 Seats available,3.6,https://www.redbus.in/bus-tickets/shirdi-to-goa,Shirdi to Goa
Humsafar Travels,A/C Sleeper (2+1),14:30,09:30,19h 00m,1250.0,20 Seats available,3.4,https://www.redbus.in/bus-tickets/shirdi-to-goa,Shirdi to Goa
Humsafar Travels,A/C Sleeper (2+1),16:00,09:00,17h 00m,1150.0,24 Seats available,3.3,https://www.redbus.in/bus-tickets/shirdi-to-goa,Shirdi to Goa
Humsafar Travels,A/C Sleeper (2+1),14:30,09:15,18h 45m,1250.0,16 Seats available,4.0,https://www.redbus.in/bus-tickets/shirdi-to-goa,Shirdi to Goa
Sea Bird Tourist,NON A/C Sleeper (2+1),17:30,02:30,09h 00m,800.0,25 Seats available,4.1,https://www.redbus.in/bus-tickets/goa-to-shimoga,Goa to Shivamogga
PSR Travels Goa,A/C Sleeper (2+1),19:15,10:00,14h 45m,1199.0,25 Seats available,3.4,https://www.redbus.in/bus-tickets/goa-to-shirdi,Goa to Shirdi
Humsafar Travels,A/C Sleeper (2+1),19:00,11:00,16h 00m,1150.0,22 Seats available,1.6,https://www.redbus.in/bus-tickets/goa-to-shirdi,Goa to Shirdi
Kadamba Transport Corporation Limited (KTCL) - 99716,AC Seater (2+2),10:31,11:45,01h 14m,150.0,41 Seats available,3.7,https://www.redbus.in/bus-tickets/goa-to-goa-airport,Goa to Goa Airport
Kadamba Transport Corporation Limited (KTCL) - 78627,Volvo AC Seater 2+2,14:01,15:15,01h 14m,150.0,40 Seats available,3.7,https://www.redbus.in/bus-tickets/goa-to-goa-airport,Goa to Goa Airport
Kadamba Transport Corporation Limited (KTCL) - 99718,AC Seater (2+2),16:01,17:15,01h 14m,150.0,41 Seats available,3.7,https://www.redbus.in/bus-tickets/goa-to-goa-airport,Goa to Goa Airport
Kadamba Transport Corporation Limited (KTCL) - 158962,A/C Seater (2+3),05:15,07:15,02h 00m,400.0,47 Seats available,3.6,https://www.redbus.in/bus-tickets/margoa-to-mopa-airport,Margao to Mopa Airport
Kadamba Transport Corporation Limited (KTCL) - 158962,A/C Seater (2+3),06:45,07:15,00h 30m,150.0,47 Seats available,3.7,https://www.redbus.in/bus-tickets/margoa-to-mopa-airport,Margao to Mopa Airport
Kadamba Transport Corporation Limited (KTCL) - 159017,A/C Seater (2+3),06:45,07:15,00h 30m,150.0,47 Seats available,3.7,https://www.redbus.in/bus-tickets/margoa-to-mopa-airport,Margao to Mopa Airport
Kadamba Transport Corporation Limited (KTCL) - 159018,A/C Seater (2+3),07:45,08:15,00h 30m,150.0,45 Seats available,3.7,https://www.redbus.in/bus-tickets/margoa-to-mopa-airport,Margao to Mopa Airport
Kadamba Transport Corporation Limited (KTCL) - 158965,A/C Seater (2+3),08:30,10:30,02h 00m,400.0,47 Seats available,2.7,https://www.redbus.in/bus-tickets/margoa-to-mopa-airport,Margao to Mopa Airport
Kadamba Transport Corporation Limited (KTCL) - 158968,A/C Seater (2+3),08:45,09:15,00h 30m,150.0,47 Seats available,5.0,https://www.redbus.in/bus-tickets/margoa-to-mopa-airport,Margao to Mopa Airport
Kadamba Transport Corporation Limited (KTCL) - 158965,A/C Seater (2+3),09:25,10:30,01h 05m,200.0,47 Seats available,4.4,https://www.redbus.in/bus-tickets/margoa-to-mopa-airport,Margao to Mopa Airport
Kadamba Transport Corporation Limited (KTCL) - 159647,A/C Seater (2+3),10:30,11:30,01h 00m,200.0,47 Seats available,4.9,https://www.redbus.in/bus-tickets/margoa-to-mopa-airport,Margao to Mopa Airport
Kadamba Transport Corporation Limited (KTCL) - 159019,A/C Seater (2+3),10:44,11:15,00h 31m,150.0,47 Seats available,3.7,https://www.redbus.in/bus-tickets/margoa-to-mopa-airport,Margao to Mopa Airport
Kadamba Transport Corporation Limited (KTCL) - 159065,A/C Seater (2+3),12:30,13:00,00h 30m,150.0,47 Seats available,3.0,https://www.redbus.in/bus-tickets/margoa-to-mopa-airport,Margao to Mopa Airport
Kadamba Transport Corporation Limited (KTCL) - 99708,AC Seater (2+2),07:30,08:31,01h 01m,150.0,41 Seats available,3.1,https://www.redbus.in/bus-tickets/goa-airport-to-goa,Goa Airport to Goa
Kadamba Transport Corporation Limited (KTCL) - 151354,Volvo AC Seater 2+2,08:00,09:01,01h 01m,150.0,39 Seats available,3.7,https://www.redbus.in/bus-tickets/goa-airport-to-goa,Goa Airport to Goa
Kadamba Transport Corporation Limited (KTCL) - 99707,AC Seater (2+2),13:45,14:46,01h 01m,150.0,40 Seats available,3.7,https://www.redbus.in/bus-tickets/goa-airport-to-goa,Goa Airport to Goa
Kadamba Transport Corporation Limited (KTCL) - 159022,A/C Seater (2+3),08:00,08:25,00h 25m,150.0,42 Seats available,3.7,https://www.redbus.in/bus-tickets/mopa-airport-to-margoa,Mopa Airport to Margao
Kadamba Transport Corporation Limited (KTCL) - 159654,A/C Seater (2+3),08:15,08:45,00h 30m,150.0,42 Seats available,3.7,https://www.redbus.in/bus-tickets/mopa-airport-to-margoa,Mopa Airport to Margao
Kadamba Transport Corporation Limited (KTCL) - 159023,A/C Seater (2+3),10:15,10:45,00h 30m,150.0,39 Seats available,3.7,https://www.redbus.in/bus-tickets/mopa-airport-to-margoa,Mopa Airport to Margao
Kadamba Transport Corporation Limited (KTCL) - 159664,A/C Seater (2+3),10:30,11:00,00h 30m,150.0,47 Seats available,3.7,https://www.redbus.in/bus-tickets/mopa-airport-to-margoa,Mopa Airport to Margao
Kadamba Transport Corporation Limited (KTCL) - 159664,A/C Seater (2+3),10:30,12:30,02h 00m,400.0,47 Seats available,4.9,https://www.redbus.in/bus-tickets/mopa-airport-to-margoa,Mopa Airport to Margao
Kadamba Transport Corporation Limited (KTCL) - 159657,A/C Seater (2+3),11:15,11:45,00h 30m,150.0,47 Seats available,3.7,https://www.redbus.in/bus-tickets/mopa-airport-to-margoa,Mopa Airport to Margao
Kadamba Transport Corporation Limited (KTCL) - 158988,A/C Seater (2+3),11:30,12:00,00h 30m,150.0,47 Seats available,3.7,https://www.redbus.in/bus-tickets/mopa-airport-to-margoa,Mopa Airport to Margao
Kadamba Transport Corporation Limited (KTCL) - 159021,A/C Seater (2+3),12:00,12:30,00h 30m,200.0,48 Seats available,3.7,https://www.redbus.in/bus-tickets/mopa-airport-to-margoa,Mopa Airport to Margao
Kadamba Transport Corporation Limited (KTCL) - 158996,A/C Seater (2+3),12:30,14:30,02h 00m,400.0,47 Seats available,4.9,https://www.redbus.in/bus-tickets/mopa-airport-to-margoa,Mopa Airport to Margao
Kadamba Transport Corporation Limited (KTCL) - 158996,A/C Seater (2+3),12:30,13:25,00h 55m,200.0,47 Seats available,3.7,https://www.redbus.in/bus-tickets/mopa-airport-to-margoa,Mopa Airport to Margao
Kadamba Transport Corporation Limited (KTCL) - 158948,A/C Seater (2+3),13:30,14:30,01h 00m,200.0,47 Seats available,3.7,https://www.redbus.in/bus-tickets/panaji-to-mopa-airport,Panaji to Mopa Airport
UNIQUE TOURS AND TRAVELS,A/C Seater Push Back (2+1),08:30,20:00,11h 30m,400.0,17 Seats available,0.0,https://www.redbus.in/bus-tickets/calangute-goa-to-goa,Calangute (goa) to Goa
Kadamba Transport Corporation Limited (KTCL) - 99716,AC Seater (2+2),10:00,10:30,00h 30m,100.0,41 Seats available,3.7,https://www.redbus.in/bus-tickets/calangute-goa-to-panaji,Calangute (goa) to Panaji
Kadamba Transport Corporation Limited (KTCL) - 78627,Volvo AC Seater 2+2,13:30,14:00,00h 30m,100.0,40 Seats available,3.7,https://www.redbus.in/bus-tickets/calangute-goa-to-panaji,Calangute (goa) to Panaji
Kadamba Transport Corporation Limited (KTCL) - 99718,AC Seater (2+2),15:30,16:00,00h 30m,100.0,41 Seats available,3.7,https://www.redbus.in/bus-tickets/calangute-goa-to-panaji,Calangute (goa) to Panaji
Kadamba Transport Corporation Limited (KTCL) - 99708,AC Seater (2+2),07:30,08:30,01h 00m,150.0,41 Seats available,4.4,https://www.redbus.in/bus-tickets/goa-airport-to-panaji,Goa Airport to Panaji
Kadamba Transport Corporation Limited (KTCL) - 151354,Volvo AC Seater 2+2,08:00,09:00,01h 00m,150.0,40 Seats available,4.4,https://www.redbus.in/bus-tickets/goa-airport-to-panaji,Goa Airport to Panaji
Kadamba Transport Corporation Limited (KTCL) - 99707,AC Seater (2+2),13:45,14:45,01h 00m,150.0,41 Seats available,4.4,https://www.redbus.in/bus-tickets/goa-airport-to-panaji,Goa Airport to Panaji
Kadamba Transport Corporation Limited (KTCL) - 99710,AC Seater (2+2),16:00,17:00,01h 00m,150.0,42 Seats available,4.4,https://www.redbus.in/bus-tickets/goa-airport-to-panaji,Goa Airport to Panaji
Chouhan Tour and Travel,A/C Seater / Sleeper (2+2),00:40,05:30,04h 50m,700.0,41 Seats available,3.4,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,Jodhpur to Ajmer
